	cluster_no	mean_seq_len	median_seq_len	sum_residues	unk_sequences	cluster_size	has_unk	seq_ids	class	no_classes
1182	KEQ66046	33.0	33.0	33	1.0	1	True	['KEQ66046.1']	['Dothideomycetes']	1
1183	KEQ79105	44.0	44.0	44	1.0	1	True	['KEQ79105.1']	['Dothideomycetes']	1
1184	KEQ79788	83.0	82.0	248	3.0	3	True	['KEQ79788.1', 'OBW64139.1', 'KEQ88932.1']	['Dothideomycetes']	1
1185	KEQ80460	61.0	61.0	61	1.0	1	True	['KEQ80460.1']	['Dothideomycetes']	1
1186	KEQ89282	84.0	84.0	84	1.0	1	True	['KEQ89282.1']	['Dothideomycetes']	1
1187	KEY65494	112.0	112.0	112	1.0	1	True	['KEY65494.1']	['Sordariomycetes']	1
1188	KEY65953	25.0	25.0	25	1.0	1	True	['KEY65953.1']	['Sordariomycetes']	1
1189	KEY69362	769.0	786.0	3076	0.0	4	False	['KEY69362.1', 'KFA45618.1', 'KFA69626.1', 'KFA81160.1']	['Sordariomycetes']	1
1190	KEY72597	31.0	31.0	31	1.0	1	True	['KEY72597.1']	['Sordariomycetes']	1
1191	KEY74867	121.0	121.0	121	0.0	1	False	['KEY74867.1']	['Sordariomycetes']	1
1192	KEY75290	38.0	38.0	152	4.0	4	True	['KEY75290.1', 'KFA70623.1', 'KFA78635.1', 'KFA81273.1']	['Sordariomycetes']	1
1193	KEY84097	510.0	515.0	34191	67.0	67	True	['KEY84097.1', 'XP_002488683.1', 'XP_020115334.1', 'EXK77341.1', 'EXK26024.1', 'KIH94875.1', 'ERS96509.1', 'KKP00815.1', 'ETS01188.1', 'OPB37082.1', 'OTA03630.1', 'PNP53103.1', 'PTB78249.1', 'KPM36932.1', 'OAA43803.1', 'OJJ30544.1', 'OJJ37831.1', 'OTA83666.1', 'OTB03368.1', 'XP_014173072.1', 'PIG80773.1', 'KOC15714.1', 'PYI01508.1', 'PYI04439.1', 'CRG84914.1', 'OQE02798.1', 'XP_022580420.1', 'XP_025485748.1', 'PYI18655.1', 'PYI35437.1', 'RAK77751.1', 'XP_020051227.1', 'XP_025443962.1', 'XP_025508829.1', 'XP_025532759.1', 'XP_025551578.1', 'RDW65920.1', 'XP_002341814.1', 'XP_022586317.1', 'XP_013331407.1', 'XP_016587006.1', 'ERT03243.1', 'XP_018149007.1', 'XP_018184705.1', 'XP_022400423.1', 'GAD94383.1', 'XP_022404885.1', 'EYE90973.1', 'XP_022513483.1', 'XP_022576857.1', 'XP_024702643.1', 'XP_024707520.1', 'XP_025467916.1', 'XP_025468403.1', 'PYI08454.1', 'XP_025570713.1', 'XP_025486568.1', 'PYI20747.1', 'RAK72196.1', 'XP_020051638.1', 'XP_025444153.1', 'XP_025509166.1', 'XP_025505509.1', 'RAK75053.1', 'XP_025439297.1', 'KLU87432.1', 'XP_025548264.1']	['Eurotiomycetes', 'Sordariomycetes', 'Xylonomycetes']	3
1194	KFA46183	67.0	69.0	202	3.0	3	True	['KFA46183.1', 'KEY70194.1', 'KFA81647.1']	['Sordariomycetes']	1
1195	KFA46530	289.0	289.0	289	1.0	1	True	['KFA46530.1']	['Sordariomycetes']	1
1196	KFA47279	180.0	176.0	540	3.0	3	True	['KFA47279.1', 'KEY66912.1', 'KFA78644.1']	['Sordariomycetes']	1
1197	KFA51326	246.0	246.0	492	1.0	2	True	['KFA51326.1', 'KFA60223.1']	['Sordariomycetes']	1
1198	KFA53540	146.0	146.0	146	1.0	1	True	['KFA53540.1']	['Sordariomycetes']	1
1199	KFA54466	67.0	68.0	401	6.0	6	True	['KFA54466.1', 'OJJ07540.1', 'OKO97721.1', 'OCK96077.1', 'PVH70818.1', 'PVH69239.1']	['Sordariomycetes', 'Dothideomycetes', 'Eurotiomycetes', 'Leotiomycetes']	4
1200	KFA55408	262.0	262.0	525	2.0	2	True	['KFA55408.1', 'GAW21818.1']	['n/a', 'Sordariomycetes']	2
1201	KFA55452	217.0	224.0	650	2.0	3	True	['KFA55452.1', 'XP_016638139.1', 'OAL31853.1']	['Sordariomycetes', 'Eurotiomycetes']	2
1202	KFA55599	168.0	168.0	168	1.0	1	True	['KFA55599.1']	['Sordariomycetes']	1
1203	KFA56604	583.0	600.0	5251	9.0	9	True	['KFA56604.1', 'KEY75149.1', 'KFA80035.1', 'KEY75147.1', 'KFA80037.1', 'KFA56612.1', 'KFA69046.1', 'CZR58258.1', 'XP_011123107.1']	['Leotiomycetes', 'Sordariomycetes', 'Orbiliomycetes']	3
1204	KFA60348	955.0	955.0	955	0.0	1	False	['KFA60348.1']	['Sordariomycetes']	1
1205	KFA64287	325.0	325.0	325	0.0	1	False	['KFA64287.1']	['Sordariomycetes']	1
1206	KFA66572	206.0	206.0	206	1.0	1	True	['KFA66572.1']	['Sordariomycetes']	1
1207	KFA66965	258.0	258.0	258	0.0	1	False	['KFA66965.1']	['Sordariomycetes']	1
1208	KFA68372	104.0	104.0	104	1.0	1	True	['KFA68372.1']	['Sordariomycetes']	1
1209	KFA68621	22.0	22.0	22	1.0	1	True	['KFA68621.1']	['Sordariomycetes']	1
1210	KFA69358	33.0	33.0	33	1.0	1	True	['KFA69358.1']	['Sordariomycetes']	1
1211	KFA69647	148.0	148.0	148	0.0	1	False	['KFA69647.1']	['Sordariomycetes']	1
1212	KFA69656	23.0	23.0	23	0.0	1	False	['KFA69656.1']	['Sordariomycetes']	1
1213	KFA69735	39.0	39.0	39	1.0	1	True	['KFA69735.1']	['Sordariomycetes']	1
1214	KFA69753	93.0	93.0	93	1.0	1	True	['KFA69753.1']	['Sordariomycetes']	1
1215	KFA69763	194.0	194.0	194	1.0	1	True	['KFA69763.1']	['Sordariomycetes']	1
1216	KFA69802	99.0	99.0	99	1.0	1	True	['KFA69802.1']	['Sordariomycetes']	1
1217	KFA70085	94.0	94.0	94	1.0	1	True	['KFA70085.1']	['Sordariomycetes']	1
1218	KFA71482	612.0	639.0	1837	0.0	3	False	['KFA71482.1', 'KEY71713.1', 'KFA56009.1']	['Sordariomycetes']	1
1219	KFA72561	185.0	185.0	555	3.0	3	True	['KFA72561.1', 'KEY70166.1', 'KFA46800.1']	['Sordariomycetes']	1
1220	KFA76937	183.0	183.0	183	0.0	1	False	['KFA76937.1']	['Sordariomycetes']	1
1221	KFA76941	314.0	314.0	942	0.0	3	False	['KFA76941.1', 'KEY65504.1', 'KFA45855.1']	['Sordariomycetes']	1
1222	KFA79117	31.0	31.0	31	1.0	1	True	['KFA79117.1']	['Sordariomycetes']	1
1223	KFA79428	260.0	252.0	780	0.0	3	False	['KFA79428.1', 'KFA60076.1', 'XP_018074068.1']	['Sordariomycetes', 'Leotiomycetes']	2
1224	KFA80205	297.0	297.0	594	2.0	2	True	['KFA80205.1', 'KFA55594.1']	['Sordariomycetes']	1
1225	KFA80243	43.0	43.0	43	1.0	1	True	['KFA80243.1']	['Sordariomycetes']	1
1226	KFA81112	401.0	401.0	401	0.0	1	False	['KFA81112.1']	['Sordariomycetes']	1
1227	KFA81334	248.0	248.0	248	0.0	1	False	['KFA81334.1']	['Sordariomycetes']	1
1228	KFA81347	116.0	116.0	116	1.0	1	True	['KFA81347.1']	['Sordariomycetes']	1
1229	KFA81552	83.0	83.0	83	1.0	1	True	['KFA81552.1']	['Sordariomycetes']	1
1230	KFA81610	392.0	392.0	392	0.0	1	False	['KFA81610.1']	['Sordariomycetes']	1
1231	KFG83664	36.0	36.0	36	1.0	1	True	['KFG83664.1']	['Sordariomycetes']	1
1232	KFG84245	516.0	517.0	2065	4.0	4	True	['KFG84245.1', 'KID85361.1', 'XP_007825849.2', 'XP_014548869.1']	['Sordariomycetes']	1
1233	KFG88232	101.0	101.0	101	1.0	1	True	['KFG88232.1']	['Sordariomycetes']	1
1234	KFH41722	138.0	138.0	138	1.0	1	True	['KFH41722.1']	['Sordariomycetes']	1
1235	KFH41959	167.0	167.0	167	1.0	1	True	['KFH41959.1']	['Sordariomycetes']	1
1236	KFH44826	103.0	103.0	103	1.0	1	True	['KFH44826.1']	['Sordariomycetes']	1
1237	KFH66451	620.0	617.0	16753	27.0	27	True	['KFH66451.1', 'OAQ35014.1', 'OAQ35944.1', 'OAQ24028.1', 'OAQ28202.1', 'OAQ23208.1', 'OAQ24653.1', 'OAQ25253.1', 'OAQ35917.1', 'OAQ23322.1', 'OAQ24245.1', 'OAQ26215.1', 'OAQ33189.1', 'OAQ24014.1', 'OAQ35034.1', 'OAQ26180.1', 'OAQ31265.1', 'OAQ35077.1', 'OAQ24684.1', 'OAQ24954.1', 'OAQ28206.1', 'OAQ28219.1', 'OAQ31114.1', 'OAQ31226.1', 'KFH70875.1', 'OAQ31052.1', 'OAQ31684.1']	['Mortierellomycetes']	1
1238	KFX43252	104.0	102.0	313	0.0	3	False	['KFX43252.1', 'KUL83144.1', 'XP_002145339.1']	['Eurotiomycetes']	1
1239	KFX45272	66.0	66.0	264	0.0	4	False	['KFX45272.1', 'KFX45273.1', 'KFX45274.1', 'XP_002150937.1']	['Eurotiomycetes']	1
1240	KFX47541	30.0	30.0	30	1.0	1	True	['KFX47541.1']	['Eurotiomycetes']	1
1241	KFX48071	20.0	20.0	20	1.0	1	True	['KFX48071.1']	['Eurotiomycetes']	1
1242	KFX48072	61.0	61.0	61	1.0	1	True	['KFX48072.1']	['Eurotiomycetes']	1
1243	KFX51157	849.0	849.0	849	0.0	1	False	['KFX51157.1']	['Eurotiomycetes']	1
1244	KFX51227	655.0	666.0	14419	0.0	22	False	['KFX51227.1', 'XP_002145063.1', 'CRL19387.1', 'OQD65820.1', 'OQD89217.1', 'KOC17934.1', 'KJK61792.1', 'OOO13331.1', 'PIG88091.1', 'RAQ46979.1', 'RAQ57625.1', 'XP_002372518.1', 'XP_015405808.1', 'XP_022394324.1', 'EIT77585.1', 'XP_023088929.1', 'OJJ56367.1', 'OJJ06347.1', 'OXN21117.1', 'CEN61413.1', 'XP_001211423.1', 'XP_002340326.1']	['Eurotiomycetes']	1
1245	KFX51229	1464.0	1484.0	8784	0.0	6	False	['KFX51229.1', 'GAM34555.1', 'KFX51225.1', 'KFX51230.1', 'KFX51231.1', 'KFX51232.1']	['Eurotiomycetes']	1
1246	KFX51580	20.0	20.0	20	1.0	1	True	['KFX51580.1']	['Eurotiomycetes']	1
1247	KFX51581	24.0	24.0	24	0.0	1	False	['KFX51581.1']	['Eurotiomycetes']	1
1248	KFX51584	73.0	73.0	73	0.0	1	False	['KFX51584.1']	['Eurotiomycetes']	1
1249	KFX52094	73.0	73.0	73	1.0	1	True	['KFX52094.1']	['Eurotiomycetes']	1
1250	KFX52833	1267.0	1267.0	1267	0.0	1	False	['KFX52833.1']	['Eurotiomycetes']	1
1251	KFX53345	951.0	931.0	2853	0.0	3	False	['KFX53345.1', 'KFX53344.1', 'XP_002144654.1']	['Eurotiomycetes']	1
1252	KFX88244	704.0	704.0	704	0.0	1	False	['KFX88244.1']	['Leotiomycetes']	1
1253	KFX88524	833.0	839.0	2498	0.0	3	False	['KFX88524.1', 'KFX98618.1', 'KFY46234.1']	['Leotiomycetes']	1
1254	KFX89568	163.0	163.0	163	0.0	1	False	['KFX89568.1']	['Leotiomycetes']	1
1255	KFX92558	81.0	81.0	81	0.0	1	False	['KFX92558.1']	['Leotiomycetes']	1
1256	KFX93810	862.0	862.0	862	0.0	1	False	['KFX93810.1']	['Leotiomycetes']	1
1257	KFX96208	23.0	23.0	23	0.0	1	False	['KFX96208.1']	['Leotiomycetes']	1
1258	KFX99155	1442.0	1442.0	2883	0.0	2	False	['KFX99155.1', 'KFY54785.1']	['Leotiomycetes']	1
1259	KFY03087	62.0	62.0	62	1.0	1	True	['KFY03087.1']	['Leotiomycetes']	1
1260	KFY03334	159.0	159.0	159	0.0	1	False	['KFY03334.1']	['Leotiomycetes']	1
1261	KFY04937	1889.0	1889.0	1889	0.0	1	False	['KFY04937.1']	['Leotiomycetes']	1
1262	KFY04974	410.0	410.0	410	0.0	1	False	['KFY04974.1']	['Leotiomycetes']	1
1263	KFY07999	152.0	152.0	152	1.0	1	True	['KFY07999.1']	['Leotiomycetes']	1
1264	KFY08121	525.0	525.0	525	0.0	1	False	['KFY08121.1']	['Leotiomycetes']	1
1265	KFY09360	218.0	218.0	218	0.0	1	False	['KFY09360.1']	['Leotiomycetes']	1
1266	KFY09438	404.0	404.0	404	1.0	1	True	['KFY09438.1']	['Leotiomycetes']	1
1267	KFY10697	374.0	374.0	374	1.0	1	True	['KFY10697.1']	['Leotiomycetes']	1
1268	KFY10914	835.0	835.0	835	0.0	1	False	['KFY10914.1']	['Leotiomycetes']	1
1269	KFY11982	735.0	735.0	735	0.0	1	False	['KFY11982.1']	['Leotiomycetes']	1
1270	KFY12308	378.0	378.0	378	0.0	1	False	['KFY12308.1']	['Leotiomycetes']	1
1271	KFY12746	498.0	498.0	498	0.0	1	False	['KFY12746.1']	['Leotiomycetes']	1
1272	KFY14487	41.0	41.0	41	1.0	1	True	['KFY14487.1']	['Leotiomycetes']	1
1273	KFY15835	953.0	953.0	1906	0.0	2	False	['KFY15835.1', 'KFY01654.1']	['Leotiomycetes']	1
1274	KFY16710	679.0	679.0	679	0.0	1	False	['KFY16710.1']	['Leotiomycetes']	1
1275	KFY17987	1169.0	1169.0	1169	0.0	1	False	['KFY17987.1']	['Leotiomycetes']	1
1276	KFY18022	332.0	322.0	1992	0.0	6	False	['KFY18022.1', 'OQV02052.1', 'PNP46477.1', 'RFU77499.1', 'XP_007835115.1', 'CZR51756.1']	['Leotiomycetes', 'Eurotiomycetes', 'Sordariomycetes']	3
1277	KFY18732	483.0	483.0	483	0.0	1	False	['KFY18732.1']	['Leotiomycetes']	1
1278	KFY23331	990.0	990.0	990	0.0	1	False	['KFY23331.1']	['Leotiomycetes']	1
1279	KFY24409	161.0	161.0	161	1.0	1	True	['KFY24409.1']	['Leotiomycetes']	1
1280	KFY28393	396.0	396.0	396	0.0	1	False	['KFY28393.1']	['Leotiomycetes']	1
1281	KFY28787	416.0	416.0	416	1.0	1	True	['KFY28787.1']	['Leotiomycetes']	1
1282	KFY29140	718.0	718.0	718	0.0	1	False	['KFY29140.1']	['Leotiomycetes']	1
1283	KFY29225	225.0	225.0	225	0.0	1	False	['KFY29225.1']	['Leotiomycetes']	1
1284	KFY30946	115.0	115.0	115	1.0	1	True	['KFY30946.1']	['Leotiomycetes']	1
1285	KFY31124	1502.0	1502.0	1502	0.0	1	False	['KFY31124.1']	['Leotiomycetes']	1
1286	KFY31382	297.0	297.0	594	0.0	2	False	['KFY31382.1', 'OBT90031.1']	['Leotiomycetes']	1
1287	KFY31884	933.0	933.0	933	0.0	1	False	['KFY31884.1']	['Leotiomycetes']	1
1288	KFY31935	698.0	698.0	698	0.0	1	False	['KFY31935.1']	['Leotiomycetes']	1
1289	KFY32482	986.0	986.0	986	0.0	1	False	['KFY32482.1']	['Leotiomycetes']	1
1290	KFY32484	406.0	406.0	406	0.0	1	False	['KFY32484.1']	['Leotiomycetes']	1
1291	KFY38786	278.0	278.0	278	1.0	1	True	['KFY38786.1']	['Leotiomycetes']	1
1292	KFY39482	1187.0	1187.0	1187	0.0	1	False	['KFY39482.1']	['Leotiomycetes']	1
1293	KFY40867	43.0	43.0	43	0.0	1	False	['KFY40867.1']	['Leotiomycetes']	1
1294	KFY42232	582.0	582.0	1164	0.0	2	False	['KFY42232.1', 'KFX92601.1']	['Leotiomycetes']	1
1295	KFY42965	1180.0	1180.0	1180	0.0	1	False	['KFY42965.1']	['Leotiomycetes']	1
1296	KFY44540	103.0	103.0	103	0.0	1	False	['KFY44540.1']	['Leotiomycetes']	1
1297	KFY45226	687.0	687.0	687	0.0	1	False	['KFY45226.1']	['Leotiomycetes']	1
1298	KFY45244	669.0	669.0	1338	1.0	2	True	['KFY45244.1', 'KFY18285.1']	['Leotiomycetes']	1
1299	KFY46562	837.0	837.0	837	0.0	1	False	['KFY46562.1']	['Leotiomycetes']	1
1300	KFY47731	41.0	41.0	41	1.0	1	True	['KFY47731.1']	['Leotiomycetes']	1
1301	KFY48518	411.0	411.0	5342	0.0	13	False	['KFY48518.1', 'KFY42838.1', 'KFX88583.1', 'KFY03830.1', 'KFY04721.1', 'KFY08508.1', 'KFY74787.1', 'KFY93623.1', 'KFZ13247.1', 'OBT52920.1', 'OBT61859.1', 'XP_018131494.1', 'KFZ14934.1']	['Leotiomycetes']	1
1302	KFY49012	418.0	418.0	418	0.0	1	False	['KFY49012.1']	['Leotiomycetes']	1
1303	KFY50002	742.0	737.0	2225	0.0	3	False	['KFY50002.1', 'KFY02114.1', 'GAO81446.1']	['Eurotiomycetes', 'Leotiomycetes']	2
1304	KFY54788	938.0	932.0	7501	0.0	8	False	['KFY54788.1', 'KFX99137.1', 'KFY04939.1', 'KFY24926.1', 'KFY58763.1', 'KFY77526.1', 'KFZ18724.1', 'KFZ25210.1']	['Leotiomycetes']	1
1305	KFY57399	105.0	106.0	523	5.0	5	True	['KFY57399.1', 'KFY82782.1', 'KFZ19300.1', 'OBT72974.1', 'OBT87619.1']	['Leotiomycetes']	1
1306	KFY57414	433.0	433.0	433	1.0	1	True	['KFY57414.1']	['Leotiomycetes']	1
1307	KFY60362	135.0	134.0	4603	1.0	34	True	['KFY60362.1', 'KFY46366.1', 'CUA71457.1', 'CUA68229.1', 'CUA68355.1', 'CUA71638.1', 'CUA74730.1', 'CUA75397.1', 'CUA76312.1', 'CUA76313.1', 'CUA78387.1', 'EUC54510.1', 'EUC55165.1', 'EUC57630.1', 'EUC58304.1', 'KEP45358.1', 'KEP45663.1', 'KEP46281.1', 'KEP46315.1', 'KEP46389.1', 'KEP46393.1', 'KEP46666.1', 'KEP48660.1', 'KEP50038.1', 'KEP50937.1', 'KEP51448.1', 'KEP51449.1', 'CUA77838.1', 'KEP48405.1', 'EUC58670.1', 'KKF93326.1', 'OBT40154.1', 'PVF94831.1', 'KNZ72722.1']	['Agaricomycetes', 'Leotiomycetes', 'Sordariomycetes']	3
1308	KFY61136	464.0	431.0	1391	0.0	3	False	['KFY61136.1', 'KFX91101.1', 'KFY40415.1']	['Leotiomycetes']	1
1309	KFY63907	417.0	417.0	417	0.0	1	False	['KFY63907.1']	['Leotiomycetes']	1
1310	KFY65964	539.0	539.0	539	0.0	1	False	['KFY65964.1']	['Leotiomycetes']	1
1311	KFY66621	287.0	287.0	287	0.0	1	False	['KFY66621.1']	['Leotiomycetes']	1
1312	KFY66844	284.0	284.0	568	0.0	2	False	['KFY66844.1', 'OBT69736.1']	['Leotiomycetes']	1
1313	KFY67051	24.0	24.0	24	1.0	1	True	['KFY67051.1']	['Leotiomycetes']	1
1314	KFY67527	608.0	608.0	608	0.0	1	False	['KFY67527.1']	['Leotiomycetes']	1
1315	KFY68571	122.0	119.0	857	0.0	7	False	['KFY68571.1', 'PSN66380.1', 'XP_018074326.1', 'OBT63866.1', 'PMD12619.1', 'RAO70962.1', 'KFY00848.1']	['Leotiomycetes', 'Dothideomycetes', 'Eurotiomycetes']	3
1316	KFY69437	510.0	510.0	510	0.0	1	False	['KFY69437.1']	['Leotiomycetes']	1
1317	KFY69526	1285.0	1285.0	1285	0.0	1	False	['KFY69526.1']	['Leotiomycetes']	1
1318	KFY69798	773.0	773.0	2318	0.0	3	False	['KFY69798.1', 'KFZ05781.1', 'XP_018130748.1']	['Leotiomycetes']	1
1319	KFY70204	353.0	352.0	1411	0.0	4	False	['KFY70204.1', 'KFZ01192.1', 'KFZ24002.1', 'XP_018127209.1']	['Leotiomycetes']	1
1320	KFY70360	152.0	152.0	305	0.0	2	False	['KFY70360.1', 'OBT45471.1']	['Leotiomycetes']	1
1321	KFY70381	362.0	362.0	724	0.0	2	False	['KFY70381.1', 'KFZ01872.1']	['Leotiomycetes']	1
1322	KFY73891	111.0	107.0	666	6.0	6	True	['KFY73891.1', 'KFY21898.1', 'KFY69159.1', 'KFY85182.1', 'KFY93107.1', 'KFZ07189.1']	['Leotiomycetes']	1
1323	KFY74393	146.0	146.0	146	0.0	1	False	['KFY74393.1']	['Leotiomycetes']	1
1324	KFY74476	1761.0	1761.0	1761	0.0	1	False	['KFY74476.1']	['Leotiomycetes']	1
1325	KFY75686	92.0	92.0	92	1.0	1	True	['KFY75686.1']	['Leotiomycetes']	1
1326	KFY76048	458.0	458.0	916	0.0	2	False	['KFY76048.1', 'KFY64171.1']	['Leotiomycetes']	1
1327	KFY76416	255.0	255.0	255	0.0	1	False	['KFY76416.1']	['Leotiomycetes']	1
1328	KFY76548	848.0	848.0	848	1.0	1	True	['KFY76548.1']	['Leotiomycetes']	1
1329	KFY76598	668.0	668.0	668	0.0	1	False	['KFY76598.1']	['Leotiomycetes']	1
