Cluster no	No	Hit	Prob	E-value	P-value	Score	SS	Cols	Query HMM	Template HMM
XP_003043278	5	PF04320.14 ; DUF469 ; Protein	30.4	2.9	0.00054	17.3	0.0	16	4-19	71-86  (101)
XP_003043278	6	PF18532.1 ; DUF5621 ; Domain o	27.8	3.5	0.00064	18.4	0.0	25	24-48	59-83  (140)
XP_003043278	7	PF06633.11 ; DUF1155 ; Protein	25.5	4.2	0.00075	14.0	0.0	15	35-49	19-33  (42)
XP_003043278	8	PF18521.1 ; TAD2 ; Transactiva	23.2	5.0	0.00088	12.3	0.0	9	37-45	16-24  (25)
XP_003043278	9	PF11165.8 ; DUF2949 ; Protein	17.9	7.4	0.0014	14.4	0.0	10	7-16	46-55  (56)
XP_003043278	10	PF15119.6 ; APOC4 ; Apolipopro	16.9	8.2	0.0015	15.9	0.0	23	24-46	54-76  (94)
XP_006457562	1	PF11043.8 ; DUF2856 ; Protein	54.8	0.65	0.00011999999999999999	22.5	0.0	22	31-53	12-33  (97)
XP_006457562	2	PF15894.5 ; SgrT ; Inhibitor o	43.9	1.2	0.00023999999999999998	18.7	0.0	15	36-50	25-39  (49)
XP_006457562	3	PF13124.6 ; DUF3963 ; Protein	42.5	1.4	0.00026000000000000003	17.8	0.0	11	42-52	12-22  (40)
XP_006457562	4	PF18385.1 ; Tiam_CC_Ex ; T-lym	37.8	1.8	0.00033999999999999997	20.7	0.0	19	34-52	21-39  (98)
XP_006457562	5	PF13663.6 ; DUF4148 ; Domain o	21.1	5.2	0.001	16.1	0.0	17	36-52	27-43  (53)
XP_006457562	6	PF15389.6 ; DUF4612 ; Domain o	21.0	5.6	0.001	19.4	0.0	25	2-26	91-115 (117)
XP_006457562	7	PF01120.17 ; Alpha_L_fucos ; A	20.2	5.4	0.0011	21.5	0.0	46	7-52	300-345 (348)
XP_006457562	8	PF03931.15 ; Skp1_POZ ; Skp1 f	16.5	7.3	0.0015	14.9	0.0	21	32-52	40-60  (63)
XP_006457562	9	PF15805.5 ; SCNM1_acidic ; Aci	15.2	9.2	0.0017	15.3	0.0	13	19-31	31-43  (46)
XP_006457562	10	PF17528.2 ; DUF5449 ; Family o	14.3	10.0	0.0019	19.4	0.0	41	12-53	114-155 (174)
KFY76909	1	PF17109.5 ; Goodbye ; fungal S	99.3	1e-16	1.9e-20	122.4	0.0	121	93-216	1-123 (123)
KFY76909	2	PF17100.5 ; NACHT_N ; N-termin	99.1	2.3e-15	4.2e-19	127.9	0.0	136	144-284	78-227 (229)
KFY76909	3	PF05729.12 ; NACHT ; NACHT dom	94.2	0.0006	1.1e-07	49.9	0.0	17	395-411	2-18  (170)
KFY76909	4	PF01637.18 ; ATPase_2 ; ATPase	93.9	0.00081	1.5e-07	51.1	0.0	27	385-411	11-38  (209)
KFY76909	5	PF13671.6 ; AAA_33 ; AAA domai	93.8	0.00091	1.7e-07	47.7	0.0	17	395-411	1-17  (142)
KFY76909	6	PF07931.12 ; CPT ; Chloramphen	93.8	0.00093	1.7e-07	49.0	0.0	18	394-411	2-19  (163)
KFY76909	7	PF13238.6 ; AAA_18 ; AAA domai	93.7	0.001	1.9e-07	45.2	0.0	16	396-411	1-16  (108)
KFY76909	8	PF18751.1 ; Ploopntkinase3 ; P	93.7	0.001	2e-07	50.1	0.0	18	394-411	4-21  (187)
KFY76909	9	PF13191.6 ; AAA_16 ; AAA ATPas	93.5	0.0012	2.4e-07	49.1	0.0	18	394-411	25-42  (189)
KFY76909	10	PF05621.11 ; TniB ; Bacterial	93.4	0.0013	2.4e-07	49.2	0.0	18	394-411	36-53  (191)
OCT51778	1	PF17111.5 ; Helo_like_N ; Fung	98.3	7.3e-11	1.3e-14	90.3	0.0	136	36-186	1-136 (209)
OCT51778	2	PF17107.5 ; SesA ; N-terminal	97.4	5.3e-08	9.5e-12	68.0	0.0	121	45-178	1-132 (133)
OCT51778	3	PF04772.12 ; Flu_B_M2 ; Influe	33.3	2.5	0.00045	24.2	0.0	32	35-66	1-32  (109)
OCT51778	4	PF15967.5 ; Nucleoporin_FG2 ;	27.4	3.7	0.00066	33.1	0.0	21	162-182	349-369 (605)
OCT51778	5	PF15967.5 ; Nucleoporin_FG2 ;	10.5	17.0	0.003	28.8	0.0	19	215-233	353-371 (605)
OCT51778	6	PF17705.1 ; DUF5551 ; Family o	7.0	29.0	0.0051	20.8	0.0	16	319-334	80-95  (155)
OCT51778	7	PF08566.10 ; Pam17 ; Mitochond	6.9	29.0	0.0052	22.1	0.0	21	34-54	80-100 (175)
OCT51778	8	PF15981.5 ; EAV_GP5 ; Envelope	6.7	30.0	0.0054	17.5	0.0	46	1-49	1-46  (80)
OCT51778	9	PF11190.8 ; DUF2976 ; Protein	6.2	33.0	0.006	18.8	0.0	36	30-65	18-53  (86)
OCT51778	10	PF05162.13 ; Ribosomal_L41 ; R	4.7	48.0	0.0085	13.1	0.0	16	156-171	1-16  (24)
CVK90632	1	PF05393.11 ; Hum_adeno_E3A ; H	31.4	2.7	0.0005	21.5	0.0	25	8-32	3-27  (94)
CVK90632	2	PF16054.5 ; TMEM72 ; Transmemb	28.8	2.5	0.0006	21.4	0.0	21	13-33	148-169 (185)
CVK90632	3	PF03195.14 ; LOB ; Lateral org	26.9	2.7	0.0006799999999999999	18.1	0.0	11	4-14	67-77  (96)
CVK90632	4	PF17690.1 ; DUF5537 ; Family o	14.6	9.5	0.0018	20.4	0.0	12	2-13	112-123 (160)
CVK90632	5	PF15641.6 ; Tox-MPTase5 ; Meta	11.9	13.0	0.0025	18.9	0.0	20	8-27	33-52  (110)
CVK90632	6	PF10379.9 ; nec1 ; Virulence p	10.7	16.0	0.0029	19.8	0.0	13	22-34	152-164 (184)
CVK90632	7	PF10511.9 ; Cementoin ; Trappi	8.7	20.0	0.0038	12.7	0.0	12	7-18	2-13  (17)
CVK90632	8	PF07355.12 ; GRDB ; Glycine/sa	7.7	20.0	0.0046	19.3	0.0	14	1-14	83-96  (347)
CVK90632	9	PF17108.5 ; HET-S ; N-terminal	7.1	26.0	0.005	13.3	0.0	14	13-26	1-14  (23)
CVK90632	10	PF08056.11 ; Trp_leader2 ; Try	5.6	36.0	0.0069	14.3	0.0	9	27-35	3-11  (41)
KDR76613	1	PF11043.8 ; DUF2856 ; Protein	52.1	0.77	0.00014	22.5	0.0	22	32-54	12-33  (97)
KDR76613	2	PF15894.5 ; SgrT ; Inhibitor o	48.0	0.97	0.00018	19.3	0.0	15	37-51	25-39  (49)
KDR76613	3	PF13124.6 ; DUF3963 ; Protein	36.9	2.0	0.00036	17.5	0.0	11	43-53	12-22  (40)
KDR76613	4	PF02037.27 ; SAP ; SAP domain	34.1	2.0	0.00043	14.5	0.0	15	37-51	21-35  (35)
KDR76613	5	PF18385.1 ; Tiam_CC_Ex ; T-lym	32.7	2.5	0.00045999999999999996	20.5	0.0	20	35-54	21-40  (98)
KDR76613	6	PF13663.6 ; DUF4148 ; Domain o	19.8	5.8	0.0011	16.1	0.0	17	37-53	27-43  (53)
KDR76613	7	PF14203.6 ; TTRAP ; Putative t	18.5	6.5	0.0013	16.5	0.0	17	35-51	12-28  (60)
KDR76613	8	PF01120.17 ; Alpha_L_fucos ; A	17.5	6.7	0.0014	21.4	0.0	45	9-53	301-345 (348)
KDR76613	9	PF03931.15 ; Skp1_POZ ; Skp1 f	16.6	7.2	0.0015	15.1	0.0	21	33-53	40-60  (63)
KDR76613	10	PF13050.6 ; DUF3911 ; Protein	13.0	12.0	0.0022	16.9	0.0	13	36-48	6-18  (77)
EWY92232	1	PF14479.6 ; HeLo ; Prion-inhib	99.9	1.8000000000000002e-28	3.5e-32	207.4	0.0	190	56-263	1-199 (199)
EWY92232	2	PF17111.5 ; Helo_like_N ; Fung	92.8	0.002	4.1e-07	48.9	0.0	52	52-103	1-53  (209)
EWY92232	3	PF11190.8 ; DUF2976 ; Protein	9.8	17.0	0.0033	21.9	0.0	33	50-82	25-57  (86)
EWY92232	4	PF11021.8 ; DUF2613 ; Protein	6.6	30.0	0.0055	18.7	0.0	12	54-65	11-22  (54)
EWY92232	5	PF17107.5 ; SesA ; N-terminal	6.3	29.0	0.0059	21.1	0.0	34	69-102	9-42  (133)
EWY92232	6	PF11240.8 ; DUF3042 ; Protein	6.3	32.0	0.0059	18.6	0.0	20	56-75	7-26  (54)
EWY92232	7	PF12263.8 ; DUF3611 ; Protein	5.9	34.0	0.0064	23.4	0.0	57	54-111	53-109 (179)
EWY92232	8	PF15368.6 ; BioT2 ; Spermatoge	5.8	36.0	0.0066	22.8	0.0	33	205-238	69-101 (163)
EWY92232	9	PF15191.6 ; Synaptonemal_3 ; S	4.4	51.0	0.0092	19.7	0.0	26	214-239	9-34  (90)
EWY92232	10	PF15120.6 ; SPACA9 ; Sperm acr	3.7	63.0	0.012	21.5	0.0	24	215-238	67-90  (164)
XP_009255437	1	PF17100.5 ; NACHT_N ; N-termin	99.7	2.1e-23	4.3e-27	191.3	0.0	201	172-373	1-228 (229)
XP_009255437	2	PF17109.5 ; Goodbye ; fungal S	97.9	1.7000000000000001e-09	3.4999999999999997e-13	86.7	0.0	117	175-300	1-123 (123)
XP_009255437	3	PF17111.5 ; Helo_like_N ; Fung	17.4	6.7	0.0014	28.5	0.0	27	349-375	107-133 (209)
XP_009255437	4	PF15967.5 ; Nucleoporin_FG2 ;	15.7	8.5	0.0016	34.8	0.0	9	363-371	365-373 (605)
XP_009255437	5	PF05957.13 ; DUF883 ; Bacteria	5.0	39.0	0.0079	20.8	0.0	11	247-257	64-74  (94)
XP_009255437	6	PF15967.5 ; Nucleoporin_FG2 ;	3.5	63.0	0.012	28.2	0.0	6	322-327	390-395 (605)
XP_009255437	7	PF07888.11 ; CALCOCO1 ; Calciu	3.3	68.0	0.013000000000000001	26.9	0.0	10	131-140	433-442 (459)
XP_009255437	8	PF07462.11 ; MSP1_C ; Merozoit	2.0	140.0	0.024	24.3	0.0	8	99-106	241-248 (532)
XP_009255437	9	PF12428.8 ; DUF3675 ; Protein	1.9	130.0	0.026000000000000002	19.4	0.0	25	35-59	50-75  (119)
XP_009255437	10	PF04888.12 ; SseC ; Secretion	1.8	140.0	0.027999999999999997	22.9	0.0	24	230-253	53-76  (331)
CCO33277	1	PF11043.8 ; DUF2856 ; Protein	71.7	0.19	3.5e-05	22.8	0.0	22	23-45	12-33  (97)
CCO33277	2	PF15894.5 ; SgrT ; Inhibitor o	68.7	0.24	4.6e-05	19.7	0.0	16	28-43	25-40  (49)
CCO33277	3	PF18385.1 ; Tiam_CC_Ex ; T-lym	52.5	0.76	0.00014	20.6	0.0	17	28-44	23-39  (98)
CCO33277	4	PF13124.6 ; DUF3963 ; Protein	48.9	0.98	0.00018	17.0	0.0	11	34-44	12-22  (40)
CCO33277	5	PF02037.27 ; SAP ; SAP domain	43.2	1.2	0.00025	14.0	0.0	16	27-42	20-35  (35)
CCO33277	6	PF13663.6 ; DUF4148 ; Domain o	35.1	2.1	0.0004	16.3	0.0	17	28-44	27-43  (53)
CCO33277	7	PF13050.6 ; DUF3911 ; Protein	34.2	2.4	0.00042	17.9	0.0	13	27-39	6-18  (77)
CCO33277	8	PF14203.6 ; TTRAP ; Putative t	29.8	2.9	0.00056	16.3	0.0	16	26-41	12-27  (60)
CCO33277	9	PF03931.15 ; Skp1_POZ ; Skp1 f	29.1	2.9	0.00058	15.2	0.0	20	25-44	41-60  (63)
CCO33277	10	PF02520.17 ; DUF148 ; Domain o	25.2	3.8	0.0007599999999999999	16.9	0.0	16	30-45	11-26  (103)
EHA20364	1	PF01083.22 ; Cutinase ; Cutina	98.1	3.7000000000000007e-10	7.400000000000001e-14	95.1	0.0	125	83-216	4-142 (207)
EHA20364	2	PF05057.14 ; DUF676 ; Putative	98.1	6.5e-10	1.3e-13	93.2	0.0	122	82-217	3-144 (218)
EHA20364	3	PF12146.8 ; Hydrolase_4 ; Seri	98.1	6.5e-10	1.4e-13	90.0	0.0	108	82-213	2-114 (239)
EHA20364	4	PF02089.15 ; Palm_thioest ; Pa	98.0	7.099999999999999e-10	1.5e-13	94.5	0.0	107	86-215	1-112 (271)
EHA20364	5	PF03096.14 ; Ndr ; Ndr family	98.0	7.000000000000001e-10	1.5e-13	93.2	0.0	109	83-213	22-137 (283)
EHA20364	6	PF06259.12 ; Abhydrolase_8 ; A	98.0	1.4000000000000001e-09	2.8e-13	89.8	0.0	67	144-215	94-160 (190)
EHA20364	7	PF00975.20 ; Thioesterase ; Th	97.9	2.2e-09	4.9e-13	85.2	0.0	104	85-213	1-106 (221)
EHA20364	8	PF05990.12 ; DUF900 ; Alpha/be	97.9	2.6e-09	5.4e-13	87.9	0.0	129	77-216	6-137 (213)
EHA20364	9	PF10230.9 ; LIDHydrolase ; Lip	97.8	3.3e-09	7.200000000000001e-13	86.3	0.0	108	84-214	2-116 (250)
EHA20364	10	PF02129.18 ; Peptidase_S15 ; X	97.8	3.4000000000000003e-09	7.3e-13	86.9	0.0	114	81-214	15-129 (267)
OCK85899	1	PF06985.11 ; HET ; Heterokaryo	99.7	1.5e-22	3.1000000000000004e-26	161.7	0.0	117	104-224	1-127 (127)
OCK85899	2	PF06708.11 ; DUF1195 ; Protein	5.0	44.0	0.0079	22.7	0.0	21	163-183	79-99  (147)
OCK85899	3	PF01099.17 ; Uteroglobin ; Ute	4.9	42.0	0.0082	20.1	0.0	24	157-180	64-87  (89)
OCK85899	4	PF09045.10 ; L27_2 ; L27_2	4.5	47.0	0.0089	18.6	0.0	20	207-226	31-50  (58)
OCK85899	5	PF11900.8 ; DUF3420 ; Domain o	3.9	58.0	0.011000000000000001	17.0	0.0	23	154-176	2-24  (45)
OCK85899	6	PF09252.10 ; Feld-I_B ; Allerg	3.2	72.0	0.013999999999999999	17.8	0.0	23	158-180	42-64  (67)
OCK85899	7	PF06795.11 ; Erythrovirus_X ;	2.1	130.0	0.022000000000000002	17.2	0.0	52	272-323	20-71  (81)
OCK85899	8	PF10374.9 ; EST1 ; Telomerase	1.7	140.0	0.028999999999999998	17.7	0.0	18	175-192	98-115 (122)
OCK85899	9	PF16829.5 ; ATR13 ; Avirulence	1.4	210.0	0.038	17.0	0.0	25	283-307	6-30  (104)
OCK85899	10	PF08285.11 ; DPM3 ; Dolichol-p	1.1	250.0	0.047	16.1	0.0	16	310-325	66-81  (90)
CVK89761	1	PF17111.5 ; Helo_like_N ; Fung	98.3	1e-10	1.9e-14	87.6	0.0	131	1-143	1-136 (209)
CVK89761	2	PF17107.5 ; SesA ; N-terminal	97.4	6e-08	1.1e-11	66.8	0.0	120	10-135	1-132 (133)
CVK89761	3	PF18532.1 ; DUF5621 ; Domain o	32.7	2.6	0.00045999999999999996	26.5	0.0	15	232-246	66-80  (140)
CVK89761	4	PF09595.10 ; Metaviral_G ; Met	23.6	4.8	0.00086	25.5	0.0	20	3-22	3-22  (183)
CVK89761	5	PF14932.6 ; HAUS-augmin3 ; HAU	19.1	6.6	0.0012	26.8	0.0	17	241-263	1-17  (248)
CVK89761	6	PF07328.11 ; VirD1 ; T-DNA bor	6.1	32.0	0.0061	19.9	0.0	57	38-98	71-127 (142)
CVK89761	7	PF06702.12 ; Fam20C ; Golgi ca	5.3	39.0	0.0073	21.7	0.0	19	117-135	186-204 (219)
CVK89761	8	PF08102.11 ; Antimicrobial_7 ;	5.2	41.0	0.0074	15.7	0.0	19	106-124	4-22  (43)
CVK89761	9	PF00558.19 ; Vpu ; Vpu protein	4.3	53.0	0.0096	17.6	0.0	17	1-17	1-17  (81)
CVK89761	10	PF07445.12 ; PriC ; Primosomal	3.8	61.0	0.011000000000000001	19.7	0.0	19	119-137	140-158 (168)
OJJ74235	1	PF17100.5 ; NACHT_N ; N-termin	98.9	1e-13	2e-17	131.3	0.0	136	483-623	79-227 (229)
OJJ74235	2	PF17109.5 ; Goodbye ; fungal S	98.6	5.5e-12	9.999999999999999e-16	106.1	0.0	119	436-556	1-123 (123)
OJJ74235	3	PF01083.22 ; Cutinase ; Cutina	98.1	4.4000000000000003e-10	8.400000000000001e-14	103.2	0.0	128	123-259	4-142 (207)
OJJ74235	4	PF06259.12 ; Abhydrolase_8 ; A	97.7	7.6e-09	1.4999999999999999e-12	93.1	0.0	128	122-258	17-160 (190)
OJJ74235	5	PF05057.14 ; DUF676 ; Putative	97.6	1.3e-08	2.6000000000000002e-12	93.4	0.0	127	123-261	4-145 (218)
OJJ74235	6	PF02089.15 ; Palm_thioest ; Pa	97.3	1.4e-07	2.8e-11	88.6	0.0	108	126-258	1-112 (271)
OJJ74235	7	PF05990.12 ; DUF900 ; Alpha/be	97.1	3.5e-07	6.8e-11	82.5	0.0	125	122-260	11-138 (213)
OJJ74235	8	PF02129.18 ; Peptidase_S15 ; X	97.0	4.9e-07	9.7e-11	82.7	0.0	114	122-257	16-129 (267)
OJJ74235	9	PF12146.8 ; Hydrolase_4 ; Seri	97.0	6.1e-07	1.2e-10	80.4	0.0	109	123-256	3-114 (239)
OJJ74235	10	PF03096.14 ; Ndr ; Ndr family	96.9	8.1e-07	1.6000000000000002e-10	82.5	0.0	106	124-255	23-136 (283)
EGU74195	1	PF10737.9 ; GerPC ; Spore germ	21.4	4.8	0.001	26.6	0.0	14	62-75	31-44  (174)
EGU74195	2	PF09058.10 ; L27_1 ; L27_1	11.7	12.0	0.0025	20.1	0.0	43	18-61	10-52  (58)
EGU74195	3	PF16934.5 ; Mersacidin ; Two-c	10.4	15.0	0.003	20.8	0.0	28	10-37	11-38  (71)
EGU74195	4	PF06855.12 ; YozE_SAM_like ; Y	10.1	14.0	0.0031	19.1	0.0	29	18-46	37-65  (67)
EGU74195	5	PF14731.6 ; Staphopain_pro ; S	7.1	25.0	0.0051	22.6	0.0	51	24-74	5-55  (170)
EGU74195	6	PF02216.16 ; B ; B domain	6.7	28.0	0.0054	18.7	0.0	23	14-36	18-40  (53)
EGU74195	7	PF16065.5 ; DUF4807 ; Domain o	6.2	28.0	0.0059	21.0	0.0	46	45-90	26-80  (126)
EGU74195	8	PF15330.6 ; SIT ; SHP2-interac	5.4	34.0	0.0071	20.0	0.0	16	76-91	41-56  (106)
EGU74195	9	PF09916.9 ; DUF2145 ; Uncharac	5.3	36.0	0.0073	22.4	0.0	38	33-70	122-161 (202)
EGU74195	10	PF07176.11 ; DUF1400 ; Alpha/b	4.4	42.0	0.0094	19.3	0.0	30	11-40	10-39  (127)
RAK81296	1	PF17100.5 ; NACHT_N ; N-termin	99.1	9.000000000000001e-15	1.8e-18	131.4	0.0	136	246-384	79-227 (229)
RAK81296	2	PF17109.5 ; Goodbye ; fungal S	98.7	1.9e-12	3.7e-16	104.4	0.0	121	193-317	1-123 (123)
RAK81296	3	PF01637.18 ; ATPase_2 ; ATPase	89.8	0.0086	1.8000000000000001e-06	46.6	0.0	26	443-468	9-35  (209)
RAK81296	4	PF05729.12 ; NACHT ; NACHT dom	89.2	0.011000000000000001	2.2e-06	44.1	0.0	15	454-468	1-15  (170)
RAK81296	5	PF07931.12 ; CPT ; Chloramphen	88.1	0.015	3.1e-06	43.8	0.0	15	454-468	2-16  (163)
RAK81296	6	PF13191.6 ; AAA_16 ; AAA ATPas	87.9	0.016	3.3e-06	44.1	0.0	16	453-468	24-39  (189)
RAK81296	7	PF05621.11 ; TniB ; Bacterial	87.5	0.017	3.6000000000000003e-06	44.0	0.0	16	453-468	35-50  (191)
RAK81296	8	PF00931.22 ; NB-ARC ; NB-ARC d	87.2	0.018000000000000002	3.9e-06	45.3	0.0	25	444-468	6-33  (240)
RAK81296	9	PF18751.1 ; Ploopntkinase3 ; P	87.2	0.019	3.9e-06	44.3	0.0	16	453-468	3-18  (187)
RAK81296	10	PF13671.6 ; AAA_33 ; AAA domai	87.1	0.019	4e-06	41.8	0.0	14	455-468	1-14  (142)
KIK59341	1	PF15894.5 ; SgrT ; Inhibitor o	58.2	0.53	9.8e-05	18.9	0.0	16	32-47	25-40  (49)
KIK59341	2	PF11043.8 ; DUF2856 ; Protein	48.7	0.96	0.00018	20.6	0.0	23	27-50	12-34  (97)
KIK59341	3	PF13124.6 ; DUF3963 ; Protein	47.5	1.1	0.00018999999999999998	17.1	0.0	11	38-48	12-22  (40)
KIK59341	4	PF18385.1 ; Tiam_CC_Ex ; T-lym	41.4	1.5	0.00027	19.9	0.0	17	32-48	23-39  (98)
KIK59341	5	PF02037.27 ; SAP ; SAP domain	35.2	2.0	0.0004	13.6	0.0	15	32-46	21-35  (35)
KIK59341	6	PF13050.6 ; DUF3911 ; Protein	25.3	4.2	0.0007599999999999999	17.3	0.0	14	31-44	6-19  (77)
KIK59341	7	PF06945.13 ; DUF1289 ; Protein	21.3	5.3	0.001	14.8	0.0	18	38-55	22-39  (47)
KIK59341	8	PF16727.5 ; REV1_C ; DNA repai	18.1	6.7	0.0013	16.2	0.0	12	38-49	2-13  (104)
KIK59341	9	PF02520.17 ; DUF148 ; Domain o	17.1	7.3	0.0015	16.2	0.0	17	33-49	10-26  (103)
KIK59341	10	PF06531.11 ; DUF1108 ; Protein	16.6	8.1	0.0015	16.5	0.0	22	35-56	58-79  (84)
CVK90509	1	PF18521.1 ; TAD2 ; Transactiva	6.6	31.0	0.0055	17.1	0.0	8	145-152	17-24  (25)
CVK90509	2	PF07573.11 ; AreA_N ; Nitrogen	5.1	39.0	0.0077	20.9	0.0	15	145-159	69-83  (94)
CVK90509	3	PF17834.1 ; GHD ; Beta-sandwic	4.7	36.0	0.0085	18.1	0.0	16	30-45	39-54  (72)
CVK90509	4	PF00976.18 ; ACTH_domain ; Cor	2.7	81.0	0.017	13.4	0.0	14	37-50	1-14  (19)
CVK90509	5	PF03441.14 ; FAD_binding_7 ; F	2.5	76.0	0.019	19.1	0.0	19	145-163	33-51  (201)
CVK90509	6	PF14830.6 ; Haemocyan_bet_s ;	2.0	110.0	0.024	18.2	0.0	34	113-146	55-94  (109)
CVK90509	7	PF03273.13 ; Baculo_gp64 ; Bac	1.9	120.0	0.026000000000000002	22.5	0.0	27	125-151	398-424 (489)
CVK90509	8	PF03467.15 ; Smg4_UPF3 ; Smg-4	1.8	110.0	0.027000000000000003	18.0	0.0	20	111-130	105-124 (162)
CVK90509	9	PF04824.16 ; Rad21_Rec8 ; Cons	1.7	110.0	0.028999999999999998	13.0	0.0	23	118-140	21-43  (55)
CVK90509	10	PF12266.8 ; DUF3613 ; Protein	1.7	140.0	0.03	16.1	0.0	24	106-129	34-57  (65)
KIM76096	1	PF17111.5 ; Helo_like_N ; Fung	93.0	0.0017	3.4e-07	49.5	0.0	109	135-244	17-133 (209)
KIM76096	2	PF17109.5 ; Goodbye ; fungal S	81.6	0.057	1.1e-05	37.2	0.0	66	103-171	56-121 (123)
KIM76096	3	PF17100.5 ; NACHT_N ; N-termin	74.2	0.14	2.8000000000000003e-05	38.7	0.0	56	184-239	170-225 (229)
KIM76096	4	PF17107.5 ; SesA ; N-terminal	59.9	0.44	8.7e-05	32.0	0.0	26	145-170	17-42  (133)
KIM76096	5	PF05659.11 ; RPW8 ; Arabidopsi	43.9	1.2	0.00023999999999999998	30.6	0.0	49	190-238	65-113 (140)
KIM76096	6	PF15967.5 ; Nucleoporin_FG2 ;	42.8	1.3	0.00025	38.4	0.0	6	229-234	362-367 (605)
KIM76096	7	PF13191.6 ; AAA_16 ; AAA ATPas	26.7	3.3	0.0006900000000000001	27.3	0.0	31	316-346	5-35  (189)
KIM76096	8	PF05621.11 ; TniB ; Bacterial	23.5	4.2	0.00086	26.8	0.0	32	315-346	15-46  (191)
KIM76096	9	PF16560.5 ; SAPI ; Putative mo	21.0	5.8	0.001	28.1	0.0	36	131-166	169-204 (213)
KIM76096	10	PF06309.11 ; Torsin ; Torsin	20.2	5.5	0.0011	24.5	0.0	32	315-346	32-63  (126)
ELA33704	1	PF17111.5 ; Helo_like_N ; Fung	99.2	4.900000000000001e-16	8.699999999999999e-20	107.3	0.0	169	4-176	1-178 (209)
ELA33704	2	PF17107.5 ; SesA ; N-terminal	98.8	4.3000000000000004e-13	7.6e-17	85.6	0.0	121	10-131	1-132 (133)
ELA33704	3	PF14479.6 ; HeLo ; Prion-inhib	94.9	0.00023999999999999998	4.3e-08	46.2	0.0	131	6-137	3-170 (199)
ELA33704	4	PF00599.17 ; Flu_M2 ; Influenz	76.1	0.13	2.3e-05	27.1	0.0	21	4-24	23-43  (97)
ELA33704	5	PF05659.11 ; RPW8 ; Arabidopsi	60.5	0.47	8.4e-05	27.5	0.0	14	115-128	98-111 (140)
ELA33704	6	PF05508.11 ; Ran-binding ; Ran	40.3	1.6	0.00029	29.2	0.0	25	115-139	131-155 (344)
ELA33704	7	PF15967.5 ; Nucleoporin_FG2 ;	35.5	2.2	0.00039	31.0	0.0	19	116-134	350-368 (605)
ELA33704	8	PF15967.5 ; Nucleoporin_FG2 ;	34.5	2.3	0.00041	30.9	0.0	24	70-93	353-376 (605)
ELA33704	9	PF16496.5 ; SWIRM-assoc_2 ; SW	33.5	2.5	0.00044	29.0	0.0	18	194-211	229-246 (405)
ELA33704	10	PF06120.11 ; Phage_HK97_TLTM ;	21.2	5.8	0.001	25.6	0.0	45	7-51	19-64  (295)
XP_020135133	1	PF17109.5 ; Goodbye ; fungal S	99.3	1.1000000000000001e-16	2.1000000000000002e-20	130.4	0.0	118	154-271	1-123 (123)
XP_020135133	2	PF17100.5 ; NACHT_N ; N-termin	99.3	2.5e-16	5.099999999999999e-20	141.7	0.0	135	199-337	78-225 (229)
XP_020135133	3	PF17111.5 ; Helo_like_N ; Fung	50.6	0.77	0.00016	34.6	0.0	13	387-399	164-176 (209)
XP_020135133	4	PF15967.5 ; Nucleoporin_FG2 ;	43.6	1.3	0.00023999999999999998	40.8	0.0	8	181-188	252-259 (605)
XP_020135133	5	PF06309.11 ; Torsin ; Torsin	36.5	1.8	0.00037	29.0	0.0	12	446-457	53-64  (126)
XP_020135133	6	PF07693.14 ; KAP_NTPase ; KAP	22.8	4.3	0.00091	31.2	0.0	12	446-457	32-43  (307)
XP_020135133	7	PF14516.6 ; AAA_35 ; AAA-like	18.5	6.1	0.0013	30.7	0.0	11	447-457	32-42  (330)
XP_020135133	8	PF00450.22 ; Peptidase_S10 ; S	17.0	7.3	0.0015	33.3	0.0	13	445-457	42-54  (467)
XP_020135133	9	PF01745.16 ; IPT ; Isopentenyl	11.8	12.0	0.0025	27.5	0.0	12	446-457	2-13  (233)
XP_020135133	10	PF16725.5 ; Nucleolin_bd ; Nuc	10.4	15.0	0.003	21.8	0.0	37	176-212	27-63  (67)
XP_009854030	1	PF08043.12 ; Xin ; Xin repeat	36.0	2.1	0.00037999999999999997	14.3	0.0	10	52-61	4-13  (16)
XP_009854030	2	PF16496.5 ; SWIRM-assoc_2 ; SW	32.3	2.5	0.00047999999999999996	25.8	0.0	26	46-71	222-247 (405)
XP_009854030	3	PF09907.9 ; HigB_toxin ; HigB_	13.8	10.0	0.002	16.4	0.0	13	54-66	62-74  (74)
XP_009854030	4	PF01165.20 ; Ribosomal_S21 ; R	11.4	13.0	0.0027	14.9	0.0	20	2-21	6-25  (55)
XP_009854030	5	PF15184.6 ; TOM6p ; Mitochondr	10.3	16.0	0.0031	16.6	0.0	26	39-64	17-42  (74)
XP_009854030	6	PF06531.11 ; DUF1108 ; Protein	8.0	23.0	0.0043	16.3	0.0	23	39-61	51-73  (84)
XP_009854030	7	PF16546.5 ; SGTA_dimer ; Homod	6.3	30.0	0.0059	14.3	0.0	19	23-41	33-51  (66)
XP_009854030	8	PF14973.6 ; TINF2_N ; TERF1-in	5.6	35.0	0.0068	17.0	0.0	15	2-16	122-136 (149)
XP_009854030	9	PF04316.13 ; FlgM ; Anti-sigma	5.5	36.0	0.0071	13.3	0.0	23	33-55	21-43  (55)
