Cluster no	Representative no	Nterm	Nterm_GDT
XP_011392840	KXX72981.1	SESB-LIKE	SESB-LIKE
XP_011392840	OSS44355.1	SESB-LIKE	SESB-LIKE
XP_011392840	RFN43622.1	SESB-LIKE	SESB-LIKE
XP_011392840	RFU74219.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_007802321.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008080084.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008081628.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008082267.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008087496.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008087636.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008088737.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008595754.1	SESB-LIKE	SESB-LIKE
XP_011392840	KGQ10057.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008597278.1	SESB-LIKE	SESB-LIKE
XP_011392840	PQK09120.1	SESB-LIKE	SESB-LIKE
XP_011392840	PMB63503.1	SESB-LIKE	SESB-LIKE
XP_011392840	PMB65157.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008603231.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008713778.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008713775.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008714169.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_017997343.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008717004.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_007741835.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008717012.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008718470.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009153284.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009218537.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAW22654.1	SESB-LIKE	SESB-LIKE
XP_011392840	KIM93080.1	SESB-LIKE	SESB-LIKE
XP_011392840	KLU86058.1	SESB-LIKE	SESB-LIKE
XP_011392840	KLU90916.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXX77173.1	SESB-LIKE	SESB-LIKE
XP_011392840	KZN84818.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXG50320.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_002559568.1	SESB-LIKE	SESB-LIKE
XP_011392840	OIW24417.1	SESB-LIKE	SESB-LIKE
XP_011392840	PMD20579.1	SESB-LIKE	SESB-LIKE
XP_011392840	POS75159.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009224784.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009218735.1	SESB-LIKE	SESB-LIKE
XP_011392840	KLU89997.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009225675.1	SESB-LIKE	SESB-LIKE
XP_011392840	KIN00790.1	SESB-LIKE	SESB-LIKE
XP_011392840	CEL09201.1	SESB-LIKE	SESB-LIKE
XP_011392840	CEL09202.1	SESB-LIKE	SESB-LIKE
XP_011392840	CZR43856.1	SESB-LIKE	SESB-LIKE
XP_011392840	CZR69726.1	SESB-LIKE	SESB-LIKE
XP_011392840	EER42715.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXA30507.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXL39028.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXL39109.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXM13351.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXM16492.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY32215.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ18654.1	SESB-LIKE	SESB-LIKE
XP_011392840	KLO84641.1	SESB-LIKE	SESB-LIKE
XP_011392840	KPA35809.1	SESB-LIKE	SESB-LIKE
XP_011392840	KPA37124.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXX73079.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXX76361.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXX77967.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXX78801.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXX79794.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBS16485.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT65046.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT86412.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQE09059.1	SESB-LIKE	SESB-LIKE
XP_011392840	RBR26548.1	SESB-LIKE	SESB-LIKE
XP_011392840	RDW56930.1	SESB-LIKE	SESB-LIKE
XP_011392840	RDW56997.1	SESB-LIKE	SESB-LIKE
XP_011392840	RDW57291.1	SESB-LIKE	SESB-LIKE
XP_011392840	RFU33775.1	SESB-LIKE	SESB-LIKE
XP_011392840	SCV58795.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_001220020.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_003171161.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_014174205.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016645330.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009225996.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009226572.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXX77483.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXX75895.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009223770.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009228038.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009255959.1	SESB-LIKE	SESB-LIKE
XP_011392840	PTD08202.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009656755.1	SESB-LIKE	SESB-LIKE
XP_011392840	CRK21323.1	SESB-LIKE	SESB-LIKE
XP_011392840	PNH28434.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009657368.1	SESB-LIKE	SESB-LIKE
XP_011392840	CRK39162.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	CRK31492.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_003002783.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_011118101.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	XP_011118114.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_011120554.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_011124201.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_011118344.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_011120090.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_011123213.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_011127183.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_011321225.1	SESB-LIKE	SESB-LIKE
XP_011392840	EYB25034.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_011392839.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_011411277.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXU95601.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_011411433.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXU98176.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_014541373.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013257361.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013261466.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013264767.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013268748.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013288322.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022509122.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013309733.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013312878.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013321464.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013321770.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013327912.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013341886.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013938292.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013940867.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013945408.1	SESB-LIKE	SESB-LIKE
XP_011392840	ETR98417.1	SESB-LIKE	SESB-LIKE
XP_011392840	OTA07295.1	SESB-LIKE	SESB-LIKE
XP_011392840	PTB75398.1	SESB-LIKE	SESB-LIKE
XP_011392840	RFU78967.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_006961357.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024745588.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024757053.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013949036.1	SESB-LIKE	SESB-LIKE
XP_011392840	PNP46571.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013952140.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	XP_013954117.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024762678.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013955958.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013956358.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_014169034.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_014169332.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_014170725.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_014171890.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_014171944.1	SESB-LIKE	SESB-LIKE
XP_011392840	POS72340.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_014172964.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_014545978.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_014559758.1	SESB-LIKE	SESB-LIKE
XP_011392840	EMD92402.1	SESB-LIKE	SESB-LIKE
XP_011392840	OAL56151.1	SESB-LIKE	SESB-LIKE
XP_011392840	OAL56153.1	SESB-LIKE	SESB-LIKE
XP_011392840	ORY08034.1	SESB-LIKE	SESB-LIKE
XP_011392840	PSN60404.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_007708785.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_014082002.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_015406999.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_015701511.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016210488.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016210487.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016226918.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016244572.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQU97921.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016245658.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016247424.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016632314.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016251532.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQV09141.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016258602.1	SESB-LIKE	SESB-LIKE
XP_011392840	KIV77352.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016240707.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018133269.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY81057.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT63788.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016264836.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016595043.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016599802.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	KGO42735.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	GAW21984.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016617529.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_007750418.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018696228.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016627639.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022495519.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016634008.1	SESB-LIKE	SESB-LIKE
XP_011392840	PMD30590.1	SESB-LIKE	SESB-LIKE
XP_011392840	PVH85423.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018692718.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016635010.1	SESB-LIKE	SESB-LIKE
XP_011392840	OAL27714.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016641255.1	SESB-LIKE	SESB-LIKE
XP_011392840	PKS12515.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016641292.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016642064.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	XP_016643021.1	SESB-LIKE	SESB-LIKE
XP_011392840	PKS08634.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024748657.1	SESB-LIKE	SESB-LIKE
XP_011392840	ETS03981.1	SESB-LIKE	SESB-LIKE
XP_011392840	OTA03252.1	SESB-LIKE	SESB-LIKE
XP_011392840	PKK44108.1	SESB-LIKE	SESB-LIKE
XP_011392840	PTB81557.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016643364.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016643481.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016643601.1	SESB-LIKE	SESB-LIKE
XP_011392840	RFU28121.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_001225875.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016645424.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016645913.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016646029.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ23237.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016646134.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016646207.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016646624.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016761913.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018005242.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018061740.1	SESB-LIKE	SESB-LIKE
XP_011392840	RFU24235.1	SESB-LIKE	SESB-LIKE
XP_011392840	RDW82157.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018064233.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018071757.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018073350.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018134499.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018139094.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018139344.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018140718.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018142496.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018150645.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018255050.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018380495.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018387481.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018693669.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018696121.1	SESB-LIKE	SESB-LIKE
XP_011392840	KIW70685.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018752706.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXK78228.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXL45101.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018752705.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018752707.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020116595.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020124393.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020126270.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020127526.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020127666.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020127983.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020128351.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020128386.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020128431.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020129932.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020131123.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022284437.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022401426.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022402244.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022476927.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022491633.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022496417.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016620046.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022497728.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	XP_016253586.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQU97568.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	XP_013260743.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016619484.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022501826.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022515492.1	SESB-LIKE	SESB-LIKE
XP_011392840	KIW73236.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_007751525.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013257516.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013282068.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016615447.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018692533.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022505044.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_023438266.1	SESB-LIKE	SESB-LIKE
XP_011392840	CZR49558.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024322842.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024405199.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	XP_024406284.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024406327.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013940890.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024764467.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024406624.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013948691.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024755171.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024545988.1	SESB-LIKE	SESB-LIKE
XP_011392840	EMR89923.1	SESB-LIKE	SESB-LIKE
XP_011392840	ESZ93142.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024545989.1	SESB-LIKE	SESB-LIKE
XP_011392840	APA07437.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024548910.1	SESB-LIKE	SESB-LIKE
XP_011392840	CCD53451.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024674748.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024684862.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	XP_024692967.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024708158.1	SESB-LIKE	SESB-LIKE
XP_011392840	CBF83794.1	SESB-LIKE	SESB-LIKE
XP_011392840	CDM28873.1	SESB-LIKE	SESB-LIKE
XP_011392840	CEJ56419.1	SESB-LIKE	SESB-LIKE
XP_011392840	CEL07304.1	SESB-LIKE	SESB-LIKE
XP_011392840	CRG85975.1	SESB-LIKE	SESB-LIKE
XP_011392840	CRL22016.1	SESB-LIKE	SESB-LIKE
XP_011392840	EDP52601.1	SESB-LIKE	SESB-LIKE
XP_011392840	EYE94675.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAD95256.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAM39714.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAQ04322.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEY77620.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFX49230.1	SESB-LIKE	SESB-LIKE
XP_011392840	KJK65030.1	SESB-LIKE	SESB-LIKE
XP_011392840	KMK60204.1	SESB-LIKE	SESB-LIKE
XP_011392840	KOC10714.1	SESB-LIKE	SESB-LIKE
XP_011392840	KOS41970.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXG48904.1	SESB-LIKE	SESB-LIKE
XP_011392840	KZN93176.1	SESB-LIKE	SESB-LIKE
XP_011392840	ODM19309.1	SESB-LIKE	SESB-LIKE
XP_011392840	OJJ00209.1	SESB-LIKE	SESB-LIKE
XP_011392840	OJJ60885.1	SESB-LIKE	SESB-LIKE
XP_011392840	OKO98862.1	SESB-LIKE	SESB-LIKE
XP_011392840	OOO10249.1	SESB-LIKE	SESB-LIKE
XP_011392840	OOQ91859.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQD86383.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQD89690.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQE05898.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQE30679.1	SESB-LIKE	SESB-LIKE
XP_011392840	OXN24104.1	SESB-LIKE	SESB-LIKE
XP_011392840	PIG81211.1	SESB-LIKE	SESB-LIKE
XP_011392840	PLN78940.1	SESB-LIKE	SESB-LIKE
XP_011392840	PTU21403.1	SESB-LIKE	SESB-LIKE
XP_011392840	PYI10136.1	SESB-LIKE	SESB-LIKE
XP_011392840	RAK72742.1	SESB-LIKE	SESB-LIKE
XP_011392840	RAO64893.1	SESB-LIKE	SESB-LIKE
XP_011392840	RAQ55240.1	SESB-LIKE	SESB-LIKE
XP_011392840	RAQ63460.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_001213863.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_001263313.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_001271151.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_002374624.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_002479876.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020061482.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020123505.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022385859.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022483550.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022586078.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024680765.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024696967.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025431415.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025441534.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025487480.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025531072.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025535517.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025554571.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_660499.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_754469.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024718149.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024718547.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024726705.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024727715.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024729125.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024729289.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024730320.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024730816.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT59106.1	SESB-LIKE	SESB-LIKE
XP_011392840	RDW88650.1	SESB-LIKE	SESB-LIKE
XP_011392840	EKG15859.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY61303.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY04438.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY07164.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY08693.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY44327.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY95506.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ11275.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ19928.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY81125.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY62020.1	SESB-LIKE	SESB-LIKE
XP_011392840	KIN00644.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT46281.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT50986.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT60680.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT98642.2	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018132375.1	SESB-LIKE	SESB-LIKE
XP_011392840	RDL34402.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_020127977.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024731224.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024733048.1	SESB-LIKE	SESB-LIKE
XP_011392840	CZR63069.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024733249.1	SESB-LIKE	SESB-LIKE
XP_011392840	PMD38861.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024733542.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024734629.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024737182.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008085651.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024737656.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024739651.1	SESB-LIKE	SESB-LIKE
XP_011392840	CZR43810.1	SESB-LIKE	SESB-LIKE
XP_011392840	CVL12298.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_007835640.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024740438.1	SESB-LIKE	SESB-LIKE
XP_011392840	PMD37923.1	SESB-LIKE	SESB-LIKE
XP_011392840	RFU30366.1	SESB-LIKE	SESB-LIKE
XP_011392840	EFQ88873.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024740506.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024763283.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024771875.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025404136.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025466449.1	SESB-LIKE	SESB-LIKE
XP_011392840	EHA23056.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAQ36452.1	SESB-LIKE	SESB-LIKE
XP_011392840	OJJ39286.1	SESB-LIKE	SESB-LIKE
XP_011392840	OJZ89550.1	SESB-LIKE	SESB-LIKE
XP_011392840	PYH92748.1	SESB-LIKE	SESB-LIKE
XP_011392840	RDH33757.1	SESB-LIKE	SESB-LIKE
XP_011392840	RDK44008.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025384074.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025461179.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025479022.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025518251.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025568738.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025576018.1	SESB-LIKE	SESB-LIKE
