Cluster no	Representative no	Nterm	Nterm_GDT
RFN52462	PSN59982.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KIM94745.1	PUP GOODBYE-LIKE	unk
RFN52462	KIM95293.1	PUP GOODBYE-LIKE	unk
RFN52462	KIM95704.1	PUP GOODBYE-LIKE	unk
RFN52462	KIM95725.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KZL74295.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KIM98403.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KIM99276.1	PUP GOODBYE-LIKE	unk
RFN52462	KIN03428.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR70019.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	GAW24007.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KIN03450.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KPM36223.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OJJ39541.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KIV79744.1	PUP GOODBYE-LIKE	PNP_UDP GOODBYE-LIKE
RFN52462	KIV80467.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	OQV00397.1	PUP GOODBYE-LIKE	unk
RFN52462	OQV00398.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_013266733.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	XP_013288962.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	XP_022513172.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	KIV83969.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KIV87308.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KIW70327.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KIW70328.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_007754668.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CEN59396.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR51266.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR60104.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KIN04273.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PMD43143.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KZM27407.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OAL02432.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OAL50966.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OAL51767.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OBT70089.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OCK83584.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OCK87027.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OCK89170.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OCK98115.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OCL03141.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQD65277.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQD67723.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CRL18986.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OCK92030.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQD95723.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_016595911.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQE08067.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	ORY16158.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OSS43762.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OWY55412.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	BAI44791.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_018385421.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PMD12225.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PSN69484.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PSN71159.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PVH69331.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PVI03077.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PVI07637.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PWO08645.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PWO20111.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PZC93210.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PZD09077.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PZD12350.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_001937027.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RAR00183.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KNG48357.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RDW85274.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_007785449.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_007804454.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_007835438.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_007839265.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_008082127.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_009218068.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLU87314.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_013274859.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_016643001.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_024734729.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PMD14292.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_024735095.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025541704.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	GAA92444.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	GAQ46501.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	GAT24770.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KGO46228.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OJI88606.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OJZ81575.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_016599725.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025387394.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025474837.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025521331.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KIW70873.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KJK67716.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KJK81012.1	PUP GOODBYE-LIKE	unk
RFN52462	KJK82907.1	PUP GOODBYE-LIKE	unk
RFN52462	KFG78715.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	KID64388.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	KID86963.1	PUP GOODBYE-LIKE	unk
RFN52462	KID93750.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	KJK95155.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_007817601.2	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	KJK86135.1	PUP GOODBYE-LIKE	unk
RFN52462	KJX98386.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KJY00991.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KJZ72271.1	PUP GOODBYE-LIKE	PFD-LIKE
RFN52462	KZZ87462.1	PUP GOODBYE-LIKE	unk
RFN52462	KKF92369.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KKF92773.1	PUP GOODBYE-LIKE	unk
RFN52462	KKF93678.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KKF94022.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KKF94922.1	PUP GOODBYE-LIKE	unk
RFN52462	KKF97025.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KKF97531.1	PUP GOODBYE-LIKE	GOODBYE-LIKE GOODBYE-LIKE
RFN52462	PHH49188.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KKK13017.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PTU21766.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RDW90658.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KKK19423.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	POS69552.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KKK23536.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KKK19917.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OOF90635.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PYI20500.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_020055242.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025398787.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025426071.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025485542.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025486804.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025578471.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CAK38649.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EHA20628.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	GAA82838.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	GAQ37764.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	GAT25799.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OJI81247.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OJZ87399.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OWW30583.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RDH39622.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RDK47140.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SPB50343.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_001401751.2	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025457538.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025481733.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025515085.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025537323.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_025567464.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KKO96425.1	PUP GOODBYE-LIKE	unk
RFN52462	KKO97220.1	PUP GOODBYE-LIKE	unk
RFN52462	KKO98596.1	PUP GOODBYE-LIKE	unk
RFN52462	PKK46807.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_013954031.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_013954141.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_024760071.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_024760096.1	PUP GOODBYE-LIKE	unk
RFN52462	KKP01231.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KKP02812.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KIL93328.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OJJ29871.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OPB44326.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PNP58590.1	PUP GOODBYE-LIKE	unk
RFN52462	RFN44138.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	RFU72749.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_013938565.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_013959481.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_018655790.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_025587099.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PQE10633.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KKP03746.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OTA00415.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_024748387.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_024769081.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KJK79355.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KKP07156.1	PUP GOODBYE-LIKE	PNP_UDP GOODBYE-LIKE
RFN52462	XP_024768171.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KKP07321.1	PUP GOODBYE-LIKE	unk
RFN52462	KKY18449.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KKZ59879.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	KKZ60316.1	PUP GOODBYE-LIKE	unk
RFN52462	KLJ06195.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PGH09068.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLJ13657.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KLO10224.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLO10243.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLO11231.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLO83745.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CVL04713.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KLP11387.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KLP12974.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_023435826.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KLO97327.1	PUP GOODBYE-LIKE	unk
RFN52462	SCN70611.1	PUP GOODBYE-LIKE	unk
RFN52462	SCV54687.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_023437880.1	PUP GOODBYE-LIKE	unk
RFN52462	KLU85947.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLU88296.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLU90144.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLU90680.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLU92350.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CEO58413.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EMR64575.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EPS45697.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EXV01730.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KID71021.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KID92201.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KIE02136.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KJK80321.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_007822637.2	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_014548256.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_018145936.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	GAP85276.2	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	GAW16898.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KEY71560.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KEY73582.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFA56500.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFA81229.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY68931.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	ELR08403.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	ELR10080.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY02009.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY04080.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY06076.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY28387.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY32370.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY32377.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY61290.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY67885.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY68440.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY78758.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY86453.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY92530.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY95951.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFZ19736.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFZ22424.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KIM95089.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OBT39116.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OBT40523.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OBT55950.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OBT60675.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PMD18725.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PQE03932.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PQE09262.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PQE14247.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	RDW75197.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_024320831.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_024325828.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_024548111.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_024548112.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_024741073.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY93584.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY30639.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY78543.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_018125045.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KID95702.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_008602994.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KIL83637.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CEF83294.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EWZ77335.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EXK79270.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EXL39066.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PCD20318.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PNP53586.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PNP76224.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	SCO92738.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_011328866.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KXG51256.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KXX73153.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KXX73215.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KXX73876.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KXX78527.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KXX78916.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KXX81127.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_001221064.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_001221145.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_001221683.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_001225499.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OAR04464.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OCK76219.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OCK87607.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OCL02022.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OCL10893.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OIW32698.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OIW34172.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OKP15163.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OQD94832.1	PUP GOODBYE-LIKE	HELO-LIKE HELO-LIKE
RFN52462	CBF80695.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CEN60826.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CEN60827.1	PUP GOODBYE-LIKE	HELO-LIKE HELO-LIKE
RFN52462	CEO59702.1	PUP GOODBYE-LIKE	HELO-LIKE PFD-LIKE
RFN52462	EDP49497.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KKZ60779.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KUL81516.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OOO08422.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OOO13637.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OQD66309.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OQD81053.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OQD86922.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OQE10072.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OQE12757.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OQE62924.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PGG95363.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_003172672.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_022483813.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_023091925.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_024669849.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_024680925.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_024692695.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_025470672.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_681774.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OQE31728.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	ORY68637.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PMD19053.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PMD20101.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PMD22613.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PMD32597.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PMD45439.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PNP55781.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KKP04274.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OPB40516.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PKK46087.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_024770533.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PVH67497.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR69096.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PVH94511.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PWI64741.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	RAQ98842.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	RAR01004.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_001942231.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EMD85645.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EMD96398.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KIM97820.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OCK75522.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OCK79260.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OCK97923.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PWO13105.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PWO15117.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PWO17533.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PWO19028.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PWO20386.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PWO20420.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PZC91765.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PZD01137.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PZD03749.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PZD10411.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PZD20249.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PZD23658.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PZD25423.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PZD33057.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PZD38872.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	RFU33005.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_001932804.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_001935247.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_001941709.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_007690218.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_007705397.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_007706073.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_007715516.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_007718337.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_007719048.1	PUP GOODBYE-LIKE	HELO-LIKE
